day_text,day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,,지점명,,기온(°C),강수량(mm),습도(%),,,,,지점,지점명,일시,기온(°C),강수량(mm),습도(%)
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-26,26.5,,66
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-27,24.7,,80
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-28,22.3,0,83
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-29,24.3,,62
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-30,26,,64
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-31,23.8,,66
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-01,26.9,,50
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-02,20.8,4,91
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-03,22.8,,81
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-04,26.5,,57
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-05,28.4,,55
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-06,28.9,,47
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-07,27.7,,64
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-08,26.8,,59
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-09,24.5,,64
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-10,24.8,,40
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-11,25.8,,57
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-12,21.2,0.5,82
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-13,26.5,,45
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-14,25,,51
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-15,24.3,,61
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-16,23.1,,52
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-17,24,,45
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-18,23.3,,54
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-19,22,,56
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-20,23.9,,49
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-21,25.6,,37
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-22,25.8,,38
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-23,22.7,0,61
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-24,19.8,0.5,87
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-25,23.5,,67
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-26,23.7,0.1,70
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-27,24.2,,65
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-28,26.3,,52
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-29,20,0.5,90
,,,,,,,,,,,,,,,,,,,,156,광주,2014-09-30,23.2,,68
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-01,22.4,,61
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-02,21.8,,64
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-03,17.7,,60
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-04,20.6,,47
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-05,20.9,,45
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-06,18.9,,49
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-07,19.7,,47
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-08,21.4,,44
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-09,21,,47
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-10,23.5,,53
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-11,22.8,,45
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-12,16.7,0.5,85
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-13,19,,59
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-14,16.3,,52
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-15,16.8,,51
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-16,15.3,,41
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-17,19.3,,26
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-18,20.7,,24
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-19,20.2,,52
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-20,19.6,2,93
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-21,19.9,0,92
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-22,14.9,,73
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-23,17.7,,54
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-24,18.8,,57
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-25,19.6,,37
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-26,18.9,,62
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-27,14,,42
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-28,16.5,,34
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-29,16,,58
,,,,,,,,,,,,,,,,,,,,156,광주,2014-10-30,17.4,,58
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-01,15.6,,68
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-02,16.9,,66
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-03,13.8,,76
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-04,11.2,,46
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-05,12.2,,49
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-06,11.7,,46
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-07,16.8,,45
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-08,15.7,,38
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-09,15.5,,63
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-10,13.1,,47
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-11,13.7,,55
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-12,15.3,,42
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-13,15.5,,56
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-14,15.4,,48
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-15,19.6,,48
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-16,18.5,,52
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-17,13.3,2,98
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-18,14.7,,75
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-19,12.2,,66
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-20,13.5,,72
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-21,17.5,,65
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-22,17.2,,46
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-23,17.9,,64
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-24,20.1,,44
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-25,19.8,,40
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-26,18.9,,70
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-27,17.7,,63
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-28,13.3,1.5,100
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-29,15.7,,88
,,,,,,,,,,,,,,,,,,,,159,부산,2014-04-30,14.8,,86
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-01,20.1,,67
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-02,17.5,,89
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-03,16.6,,51
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-04,16.2,,58
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-05,15.4,,58
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-06,15.8,,41
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-07,17.3,,63
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-08,21.2,,63
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-09,17.6,,65
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-10,19.1,,45
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-11,18.3,,75
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-12,21.5,,66
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-13,23.9,,41
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-14,15.4,,77
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-15,20.4,,75
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-16,19.9,,72
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-17,20.6,,62
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-18,21,,71
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-19,22,,71
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-20,17.4,0.5,95
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-21,20.8,,77
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-22,19.4,,82
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-23,18.4,,77
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-24,21.6,,63
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-25,18.3,0.8,98
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-26,21.6,,75
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-27,21.2,,69
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-28,19.9,,93
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-29,21.1,,75
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-30,22.2,,67
,,,,,,,,,,,,,,,,,,,,159,부산,2014-05-31,23.5,,65
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-01,22.2,,68
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-02,18.7,0.6,91
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-03,19.5,,93
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-04,20.6,,82
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-05,19.7,,83
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-06,22,,67
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-07,20.2,,81
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-08,20.2,,85
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-09,20.9,,79
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-10,22.7,,74
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-11,21.3,,79
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-12,18.1,9.5,98
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-13,21.2,,87
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-14,23.7,,71
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-15,25.8,,56
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-16,24,,63
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-17,21.2,,72
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-18,23.2,,72
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-19,24.8,,56
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-20,21.9,,80
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-21,20.2,0,92
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-22,21.7,,78
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-23,21.1,,88
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-24,22.4,,83
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-25,22.8,,88
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-26,23.4,,84
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-27,24.8,,72
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-28,26.9,,65
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-29,24.3,,76
,,,,,,,,,,,,,,,,,,,,159,부산,2014-06-30,22.9,,88
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-01,24.5,,85
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-02,23.4,0,75
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-03,22.3,,94
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-04,23.9,,81
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-05,23.5,,77
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-06,20.1,0.5,96
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-07,23.2,,95
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-08,27.2,,92
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-09,26.2,0,85
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-10,27.2,,82
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-11,28.7,,62
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-12,25,,74
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-13,22.6,,87
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-14,26.1,,74
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-15,23.2,0.4,96
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-16,23.9,,93
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-17,23.9,0,95
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-18,21.6,3.5,98
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-19,26.7,,78
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-20,27.7,,78
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-21,26.7,,77
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-22,26.3,,82
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-23,28.8,,77
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-24,29.1,,83
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-25,26.9,,92
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-26,27.6,,73
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-27,24.5,,73
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-28,24.2,,76
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-29,26.9,,81
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-30,30.8,,71
,,,,,,,,,,,,,,,,,,,,159,부산,2014-07-31,29.8,,78
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-01,27,0.2,83
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-02,24.6,3,93
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-03,25.8,,91
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-04,24.4,,93
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-05,26.5,,87
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-06,29.2,,75
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-07,25,,82
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-08,23.6,,87
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-09,25.9,,75
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-10,22.9,1.5,97
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-11,24.1,,87
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-12,26.1,,74
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-13,26,,68
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-14,21,0.5,97
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-15,24.5,,86
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-16,26.4,,75
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-17,23.9,,72
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-18,24.4,1,98
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-19,24.1,0.5,98
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-20,23.2,5,100
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-21,25.3,,82
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-22,26.9,,75
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-23,26.1,,74
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-24,25.2,0.1,94
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-25,23.1,0,100
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-26,24.9,,91
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-27,22.7,,78
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-28,22.1,0,77
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-29,23.4,,68
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-30,23.3,,71
,,,,,,,,,,,,,,,,,,,,159,부산,2014-08-31,22.7,,70
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-01,24.1,,68
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-02,22.6,0.1,77
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-03,23.1,1,96
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-04,25.3,,82
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-05,25.4,,78
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-06,23.9,,70
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-07,24.7,,81
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-08,24.9,,76
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-09,25.4,,79
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-10,24.9,,80
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-11,23.6,,70
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-12,22.8,,69
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-13,23.4,,62
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-14,22.9,,70
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-15,24.2,,74
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-16,24.1,,74
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-17,21.5,,85
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-18,21.5,,61
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-19,22,,59
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-20,23.1,,56
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-21,22.7,,65
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-22,22.9,,61
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-23,22,0.2,76
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-24,20.4,0.5,98
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-25,22.6,,74
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-26,21.6,,60
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-27,22.6,,68
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-28,23.4,,74
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-29,22.8,0,74
,,,,,,,,,,,,,,,,,,,,159,부산,2014-09-30,19.5,,77
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-01,19.9,,72
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-02,21.6,,72
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-03,21.4,,58
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-04,18.4,,59
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-05,19.2,,57
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-06,19.3,,54
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-07,19,,61
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-08,19.6,,67
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-09,20.1,,68
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-10,20.6,,68
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-11,19.5,,68
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-12,19.9,0,79
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-13,17.3,,80
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-14,16.1,,59
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-15,17.5,,63
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-16,18.2,,38
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-17,16.1,,45
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-18,18.3,,47
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-19,19.6,,67
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-20,20.9,0.5,93
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-21,15.5,3.5,97
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-22,14,,78
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-23,15.8,,63
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-24,17.7,,73
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-25,18.7,,76
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-26,19.6,,69
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-27,16.5,,67
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-28,17,,63
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-29,16.8,,63
,,,,,,,,,,,,,,,,,,,,159,부산,2014-10-30,17.5,,69
,,,,,,,,,,,,,,,,,,,,108,서울,2014-04-01,11.4,,54
