day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,team_location,기온(°C),강수량(mm),습도(%),,,,지점,지점명,일시,기온(°C),강수량(mm),습도(%)
,,,,,,,,,,,,,,,,159,부산,7.31,29.5,,74
,,,,,,,,,,,,,,,,159,부산,8.1,25.2,4.7,90
,,,,,,,,,,,,,,,,159,부산,8.2,26.1,,75
,,,,,,,,,,,,,,,,159,부산,8.3,28.4,,80
,,,,,,,,,,,,,,,,159,부산,8.4,29.2,,71
,,,,,,,,,,,,,,,,159,부산,8.5,29,,76
,,,,,,,,,,,,,,,,159,부산,8.6,30.2,,78
,,,,,,,,,,,,,,,,159,부산,8.7,30.8,,67
,,,,,,,,,,,,,,,,159,부산,8.8,29.8,,75
,,,,,,,,,,,,,,,,159,부산,8.9,28.5,,71
,,,,,,,,,,,,,,,,159,부산,8.10,30.6,,67
,,,,,,,,,,,,,,,,159,부산,8.11,32,,69
,,,,,,,,,,,,,,,,159,부산,8.12,31.4,,77
,,,,,,,,,,,,,,,,159,부산,8.13,32.5,,60
,,,,,,,,,,,,,,,,159,부산,8.14,32.8,,64
,,,,,,,,,,,,,,,,159,부산,8.15,25.3,33.9,97
,,,,,,,,,,,,,,,,159,부산,8.16,29.4,,70
,,,,,,,,,,,,,,,,159,부산,8.17,29.4,,70
,,,,,,,,,,,,,,,,159,부산,8.18,29.5,,69
,,,,,,,,,,,,,,,,159,부산,8.19,29.6,,62
,,,,,,,,,,,,,,,,159,부산,8.20,29.6,,64
,,,,,,,,,,,,,,,,159,부산,8.21,30.2,,68
,,,,,,,,,,,,,,,,159,부산,8.22,29,,69
,,,,,,,,,,,,,,,,159,부산,8.23,28.4,,60
,,,,,,,,,,,,,,,,159,부산,8.24,28.8,,58
,,,,,,,,,,,,,,,,159,부산,8.25,30.1,,73
,,,,,,,,,,,,,,,,159,부산,8.26,21.4,0,82
,,,,,,,,,,,,,,,,159,부산,8.27,24.1,,55
,,,,,,,,,,,,,,,,159,부산,8.28,19.3,3.3,93
,,,,,,,,,,,,,,,,159,부산,8.29,23.4,,56
,,,,,,,,,,,,,,,,159,부산,8.30,24,,55
,,,,,,,,,,,,,,,,159,부산,8.31,27.8,,39
,,,,,,,,,,,,,,,,159,부산,9.1,25.8,,82
,,,,,,,,,,,,,,,,159,부산,9.2,19.8,10.4,98
,,,,,,,,,,,,,,,,159,부산,9.3,25.9,,80
,,,,,,,,,,,,,,,,159,부산,9.4,26.4,,82
,,,,,,,,,,,,,,,,159,부산,9.5,25.1,,86
,,,,,,,,,,,,,,,,159,부산,9.6,25.7,,76
,,,,,,,,,,,,,,,,159,부산,9.7,25.6,0,79
,,,,,,,,,,,,,,,,159,부산,9.8,24.6,,69
,,,,,,,,,,,,,,,,159,부산,9.9,25,,79
,,,,,,,,,,,,,,,,159,부산,9.10,24.7,,79
,,,,,,,,,,,,,,,,159,부산,9.11,24.6,,74
,,,,,,,,,,,,,,,,159,부산,9.12,21.3,,89
,,,,,,,,,,,,,,,,159,부산,9.13,23.9,,72
,,,,,,,,,,,,,,,,159,부산,9.14,24,,76
,,,,,,,,,,,,,,,,159,부산,9.15,24.2,,79
,,,,,,,,,,,,,,,,159,부산,9.16,24.1,,86
,,,,,,,,,,,,,,,,159,부산,9.17,21.3,6,97
,,,,,,,,,,,,,,,,159,부산,9.18,21.2,0,79
,,,,,,,,,,,,,,,,159,부산,9.19,20.4,0,79
,,,,,,,,,,,,,,,,159,부산,9.20,21.3,,51
,,,,,,,,,,,,,,,,159,부산,9.21,21.4,,61
,,,,,,,,,,,,,,,,159,부산,9.22,21.7,,73
,,,,,,,,,,,,,,,,159,부산,9.23,22,,74
,,,,,,,,,,,,,,,,159,부산,9.24,22.8,,67
,,,,,,,,,,,,,,,,159,부산,9.25,23.4,,74
,,,,,,,,,,,,,,,,159,부산,9.26,24.5,0,78
,,,,,,,,,,,,,,,,159,부산,9.27,26,,80
,,,,,,,,,,,,,,,,159,부산,9.28,21.9,1.4,98
,,,,,,,,,,,,,,,,159,부산,9.29,18.8,,80
,,,,,,,,,,,,,,,,159,부산,9.30,17.9,,96
,,,,,,,,,,,,,,,,159,부산,10.1,20.8,,89
,,,,,,,,,,,,,,,,159,부산,10.2,23.2,0,86
,,,,,,,,,,,,,,,,159,부산,10.3,25.8,,80
,,,,,,,,,,,,,,,,159,부산,10.4,22.7,,73
,,,,,,,,,,,,,,,,159,부산,10.5,23.3,,73
,,,,,,,,,,,,,,,,159,부산,10.6,22.1,,74
,,,,,,,,,,,,,,,,159,부산,10.7,19.9,,76
,,,,,,,,,,,,,,,,159,부산,10.8,19.5,0.3,96
,,,,,,,,,,,,,,,,159,부산,10.9,16.1,,59
,,,,,,,,,,,,,,,,159,부산,10.10,17.3,,66
,,,,,,,,,,,,,,,,159,부산,10.11,17.3,,71
,,,,,,,,,,,,,,,,159,부산,10.12,19.2,,52
,,,,,,,,,,,,,,,,159,부산,10.13,18.9,,66
,,,,,,,,,,,,,,,,159,부산,10.14,19.3,,58
,,,,,,,,,,,,,,,,159,부산,10.15,19.6,,63
,,,,,,,,,,,,,,,,159,부산,10.16,17.6,6.5,98
,,,,,,,,,,,,,,,,159,부산,10.17,21.2,,78
,,,,,,,,,,,,,,,,159,부산,10.18,20.6,,75
,,,,,,,,,,,,,,,,159,부산,10.19,19.6,,78
,,,,,,,,,,,,,,,,159,부산,10.20,20.2,,73
,,,,,,,,,,,,,,,,159,부산,10.21,17.2,,69
,,,,,,,,,,,,,,,,159,부산,10.22,18.5,,71
,,,,,,,,,,,,,,,,159,부산,10.23,14.9,,68
,,,,,,,,,,,,,,,,159,부산,10.24,15.8,,61
,,,,,,,,,,,,,,,,159,부산,10.25,19.9,,86
,,,,,,,,,,,,,,,,159,부산,10.26,18.5,0,55
,,,,,,,,,,,,,,,,159,부산,10.27,17.3,,65
,,,,,,,,,,,,,,,,159,부산,10.28,15.5,,95
,,,,,,,,,,,,,,,,159,부산,10.29,14.6,,75
,,,,,,,,,,,,,,,,159,부산,10.30,13.8,,47
